,NomeArquivo,Setor,Evento,NumeroProcesso,AnoProcesso,Relator,Sigilo,Assunto,Jurisdicionado,Informacao,Contato
467,DAE_EXP_004152_2019_0008.pdf,DAE_EXP,14,4152,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla468,a498
468,DE_004161_2019_0001.pdf,DE,0,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla469,a499
469,DE_004161_2019_0002.pdf,DE,1,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla470,a500
470,DAP_ADM_004161_2019_0003.pdf,DAP_ADM,4,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla471,a501
471,DAP_004161_2019_0004.pdf,DAP,6,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla472,a502
472,PROC_004161_2019_0005.pdf,PROC      ,8,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla473,a503
473,GCTAR_004161_2019_0006.pdf,GCTAR     ,14,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla474,a504
474,secss_004161_2019_0007.pdf,secss,15,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla475,a505
475,SECSS_004161_2019_0008.pdf,SECSS,16,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla476,a506
476,SECSS_004161_2019_0009.pdf,SECSS,17,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla477,a507
477,DAE_EXP_004161_2019_0010.pdf,DAE_EXP,20,4161,2019,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla478,a508
478,DE_004167_2019_0001.pdf,DE,0,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla479,a509
479,DE_004167_2019_0002.pdf,DE,1,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla480,a510
480,DAP_ADM_004167_2019_0003.pdf,DAP_ADM,4,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla481,a511
481,DAP_004167_2019_0004.pdf,DAP,6,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla482,a512
482,PROC_004167_2019_0005.pdf,PROC      ,8,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla483,a513
483,GAMAR_004167_2019_0006.pdf,GAMAR     ,12,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla484,a514
484,secss_004167_2019_0007.pdf,secss,13,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla485,a515
485,SECSS_004167_2019_0008.pdf,SECSS,14,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla486,a516
486,DAE_EXP_004167_2019_0009.pdf,DAE_EXP,17,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla487,a517
487,GAMAR_004167_2019_0010.pdf,GAMAR,20,4167,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla488,a518
488,DE_004174_2019_0001.pdf,DE,0,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla489,a519
489,DE_004174_2019_0002.pdf,DE,1,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla490,a520
490,DAP_ADM_004174_2019_0003.pdf,DAP_ADM,4,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla491,a521
491,DAP_004174_2019_0004.pdf,DAP,6,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla492,a522
492,PROC_004174_2019_0005.pdf,PROC      ,8,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla493,a523
493,GCGIL_004174_2019_0006.pdf,GCGIL     ,13,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla494,a524
494,GCGIL_004174_2019_0007.pdf,GCGIL,11,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla495,a525
495,secss_004174_2019_0008.pdf,secss,14,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla496,a526
496,SECSS_004174_2019_0009.pdf,SECSS,15,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla497,a527
497,DAE_EXP_004174_2019_0010.pdf,DAE_EXP,18,4174,2019,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla498,a528
498,DE_004177_2019_0001.pdf,DE,0,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla499,a529
499,DE_004177_2019_0002.pdf,DE,1,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla500,a530
500,DAP_ADM_004177_2019_0003.pdf,DAP_ADM,4,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla501,a531
501,DAP_004177_2019_0004.pdf,DAP,6,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla502,a532
502,GAANA_004177_2019_0005.pdf,GAANA     ,9,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla503,a533
503,secss_004177_2019_0006.pdf,secss,10,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla504,a534
504,SECSS_004177_2019_0007.pdf,SECSS,11,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla505,a535
505,DAE_MANDA_004177_2019_0008.pdf,DAE_MANDA,15,4177,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla506,a536
506,DE_004193_2019_0001.pdf,DE,0,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla507,a537
507,DE_004193_2019_0002.pdf,DE,1,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla508,a538
508,DAP_ADM_004193_2019_0003.pdf,DAP_ADM,4,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla509,a539
509,DAP_004193_2019_0004.pdf,DAP,6,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla510,a540
510,GAMAR_004193_2019_0005.pdf,GAMAR,8,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla511,a541
511,DAE_MANDA_004193_2019_0006.pdf,DAE_MANDA,11,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla512,a542
512,DAE_EXP_004193_2019_0007.pdf,DAE_EXP   ,13,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla513,a543
513,DE_004193_2019_0008.pdf,DE,14,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla514,a544
514,DAE_EXP_004193_2019_0009.pdf,DAE_EXP,15,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla515,a545
515,DAE_EXP_004193_2019_0010.pdf,DAE_EXP,16,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla516,a546
516,GAMAR_004193_2019_0012.pdf,GAMAR,19,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla517,a547
517,DAP_ADM_004193_2019_0013.pdf,DAP_ADM,22,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla518,a548
518,DAP_004193_2019_0014.pdf,DAP,24,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla519,a549
519,PROC_004193_2019_0015.pdf,PROC      ,26,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,bla520,a550
520,PROC_PLS_004193_2019_0016.pdf,PROC_PLS,28,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
521,GAMAR_004193_2019_0017.pdf,GAMAR,31,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
522,DAP_ADM_004193_2019_0019.pdf,DAP_ADM,37,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
523,DAP_004193_2019_0020.pdf,DAP,39,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
524,GAMAR_004193_2019_0021.pdf,GAMAR     ,42,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
525,secss_004193_2019_0022.pdf,secss,43,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
526,SECSS_004193_2019_0023.pdf,SECSS     ,44,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
527,DAE_EXP_004193_2019_0024.pdf,DAE_EXP,47,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
528,DAE_EXP_004193_2019_0025.pdf,DAE_EXP,48,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
529,GAMAR_004193_2019_0027.pdf,GAMAR,51,4193,2019,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
530,DE_004195_2019_0001.pdf,DE,0,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
531,DE_004195_2019_0002.pdf,DE,1,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
532,DAP_ADM_004195_2019_0003.pdf,DAP_ADM,4,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
533,DAP_004195_2019_0004.pdf,DAP,6,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
534,GAANA_004195_2019_0005.pdf,GAANA,8,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
535,DAE_MANDA_004195_2019_0006.pdf,DAE_MANDA,11,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
536,DAE_EXP_004195_2019_0007.pdf,DAE_EXP   ,13,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
537,DE_004195_2019_0009.pdf,DE,14,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
538,DAE_EXP_004195_2019_0010.pdf,DAE_EXP,15,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
539,DAE_EXP_004195_2019_0011.pdf,DAE_EXP,16,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
540,DAP_ADM_004195_2019_0012.pdf,DAP_ADM,20,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
541,DAP_004195_2019_0013.pdf,DAP,22,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
542,GAANA_004195_2019_0014.pdf,GAANA     ,25,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
543,secss_004195_2019_0015.pdf,secss,26,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
544,SECSS_004195_2019_0016.pdf,SECSS,29,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
545,DAE_EXP_004195_2019_0017.pdf,DAE_EXP,32,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
546,DAE_EXP_004195_2019_0018.pdf,DAE_EXP,35,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
547,DAE_EXP_004195_2019_0019.pdf,DAE_EXP,36,4195,2019,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
548,DE_004198_2019_0001.pdf,DE,0,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
549,DE_004198_2019_0002.pdf,DE,1,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
550,DAP_ADM_004198_2019_0003.pdf,DAP_ADM,4,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
551,DAP_004198_2019_0004.pdf,DAP,6,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
552,GCREN_004198_2019_0005.pdf,GCREN,8,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
553,GCREN_004198_2019_0006.pdf,GCREN     ,10,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
554,secss_004198_2019_0007.pdf,secss,11,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
555,SECSS_004198_2019_0008.pdf,SECSS,12,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
556,DAE_EXP_004198_2019_0009.pdf,DAE_EXP,15,4198,2019,RENATO COSTA DIAS,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
557,DE_004199_2019_0001.pdf,DE,0,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
558,DE_004199_2019_0002.pdf,DE,1,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
559,DAP_ADM_004199_2019_0003.pdf,DAP_ADM,4,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
560,DAP_004199_2019_0004.pdf,DAP,6,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
561,GCADE_004199_2019_0005.pdf,GCADE,8,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
562,GCADE_004199_2019_0006.pdf,GCADE     ,10,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
563,secss_004199_2019_0007.pdf,secss,11,4199,2019,MARIA ADÉLIA SALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,PREFEITURA MUNICIPAL DE CAMPO GRANDE,,
