NomeArquivo;IdentificadorSetor;setor;evento;numero_processo;ano_processo;relator;sigilo;assunto;jurisdicionado;ordem;resumo;Decisao;ContatoSetor;ContatoRelator
DAE_EXP_008183_2018_0067.pdf;OUTRO;DAE_EXP;93;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0067;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DE_008183_2018_0068.pdf;OUTRO;DE;94;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0068;Termo de Apensamento;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DAE_EXP_008183_2018_0069.pdf;OUTRO;DAE_EXP;95;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0069;Espelho de comunicação processual....;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DAE_EXP_008183_2018_0070.pdf;OUTRO;DAE_EXP;96;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0070;Certidão DAE;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0071.pdf;RELATOR;GAMAR;99;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0071;DESPACHO DIVERSO...;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0072.pdf;UT;DDP;101;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0072;Informação DDP...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0073.pdf;UT;DDP;102;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0073;Despacho...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0074.pdf;RELATOR;GAMAR;104;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0074;DESPACHO DIVERSO...;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
PROC_PLS_008183_2018_0075.pdf;MP;PROC_PLS;107;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0075;Termo de Apensamento;N;Nome: PROC-GAB.LUCIANO SILVA - Andar: 7  - telefone: 7300;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
PROC_PLS_008183_2018_0076.pdf;MP;PROC_PLS;108;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0076;Quota em Prestação de Contas...;N;Nome: PROC-GAB.LUCIANO SILVA - Andar: 7  - telefone: 7300;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0077.pdf;RELATOR;GAMAR;111;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0077;DESPACHO DIVERSO...;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0078.pdf;UT;DDP;113;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0078;Termo de Apensamento;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0079.pdf;UT;DDP;114;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0079;Informação DDP...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0080.pdf;UT;DDP;115;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0080;Despacho...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0081.pdf;RELATOR;GAMAR;117;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0081;DESPACHO DIVERSO...;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
PROC_PLS_008183_2018_0082.pdf;MP;PROC_PLS;120;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0082;Modelo Geral...;N;Nome: PROC-GAB.LUCIANO SILVA - Andar: 7  - telefone: 7300;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0083.pdf;RELATOR;GAMAR;123;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0083;DESPACHO;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DDP_008183_2018_0084.pdf;UT;DDP;125;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0084;Despacho...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DE_008183_2018_0086.pdf;OUTRO;DE;128;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0086;Processo Distribuído ao Relator;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
GAMAR_008183_2018_0085.pdf;RELATOR;GAMAR;133;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0085;Voto;N;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
secpc_008183_2018_0088.pdf;OUTRO;secpc;134;008183;2018;MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE MOSSORÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 36/18);CÂMARA MUNICIPAL DE MOSSORÓ;0088;Pedido de Vistas;S;Nome: SECRETARIA DAS SESSÕES - PRIMEIRA CÂMARA - Andar: 1  - telefone: 7364;Nome: GAB.CONS.SUBST. MARCO MONTENEGRO - Andar: 9  - telefone: 7277
DE_008182_2018_0032.pdf;OUTRO;DE;0;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0032;Capa;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_008182_2018_0001.pdf;OUTRO;DE;0;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0001;Capa;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_008182_2018_0002.pdf;OUTRO;DE;1;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0002;Informacao_Importada_Memorando_TCE;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
SECEX_008182_2018_0003.pdf;OUTRO;SECEX;3;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0003;PORTARIA Nº 042/2018-SECEX/TCE/RN;N;Nome: SECRETARIA DE CONTROLE EXTERNO - SECEX - Andar: 5  - telefone: 7326;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
SECEX_008182_2018_0004.pdf;OUTRO;SECEX;4;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0004;"Despacho de encaminhamento à Diretoria de Despesa ";N;Nome: SECRETARIA DE CONTROLE EXTERNO - SECEX - Andar: 5  - telefone: 7326;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DDP_008182_2018_0005.pdf;UT;DDP;6;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0005;Relatório de Auditoria;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DDP_008182_2018_0006.pdf;UT;DDP;7;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0006;Relatório de Auditoria;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DDP_008182_2018_0007.pdf;UT;DDP;8;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0007;Despacho...;N;Nome: DDP-DIR.DE DESPESA COM PESSOAL - Andar: 4  - telefone: 7249;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_008182_2018_0008.pdf;RELATOR;GCCTH;10;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0008;Despacho...;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_MANDA_008182_2018_0009.pdf;OUTRO;DAE_MANDA;13;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0009;MANDADO NOTIFICAÇÃO PARA APRESENTAÇÃO DE DOCUMENTO;N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0010.pdf;OUTRO;DAE_EXP;15;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0010;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0011.pdf;OUTRO;DAE_EXP;16;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0011;AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0012.pdf;OUTRO;DAE_EXP;17;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0012;Cadastro de Notificação;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0013.pdf;OUTRO;DAE_EXP;18;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0013;Certidão DAE;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_008182_2018_0014.pdf;RELATOR;GCCTH;21;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0014;Despacho...;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_008182_2018_0015.pdf;MP;PROC;23;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0015;Processo Distribuído ao Procurador;N;Nome: PROC-GERAL MIN.PUB.- PROTOCOLO - Andar: 8  - telefone: 7263;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_GRC_008182_2018_0016.pdf;MP;PROC_GRC;25;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0016;ADMINISTRATIVO. SITUAÇÃO FUNCIONAL. EXCESSO DE CAR;N;Nome: PROC-GAB. RICART CÉSAR COELHO DOS SANTOS - Andar: 7  - telefone: 7299;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_008182_2018_0017.pdf;RELATOR;GCCTH;28;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0017;Decisão......;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_008182_2018_0018.pdf;RELATOR;GCCTH;29;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0018;Certidão. Publicação.;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_MANDA_008182_2018_0019.pdf;OUTRO;DAE_MANDA;33;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0019;Certidão quanto a busca de endereço...;N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_MANDA_008182_2018_0020.pdf;OUTRO;DAE_MANDA;34;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0020;Certidão quanto a busca de endereço...;N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_MANDA_008182_2018_0022.pdf;OUTRO;DAE_MANDA;35;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0022;"Notificação para apresentar razões prévias acerca ";N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0023.pdf;OUTRO;DAE_EXP;37;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0023;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DAE_EXP_008182_2018_0024.pdf;OUTRO;DAE_EXP;38;008182;2018;CARLOS THOMPSON COSTA FERNANDES;NULL;AUDITORIA POR MEIO DO SIAI-DP NA FOLHA DE PAGAMENTO DA CÂMARA MUNICIPAL DE CAICÓ, PREVISTA NO PLANO DE FISCALIZAÇÃO 2018/2019 (ID 35/18);CÂMARA MUNICIPAL DE CAICÓ;0024;Espelho de comunicação processual....;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
